data_group,layer,k,basis_name,sample_selection_criteria,sample_selection_criteria_slug,val_auroc
butterfly,layer2,1,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5
butterfly,layer2,1,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5
butterfly,layer2,1,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5
butterfly,layer2,1,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5
butterfly,layer2,16,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.8527693152427673
butterfly,layer2,16,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.7144731879234314
butterfly,layer2,16,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5739071369171143
butterfly,layer2,16,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.5299896001815796
butterfly,layer2,32,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9766000509262085
butterfly,layer2,32,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9763986468315125
butterfly,layer2,32,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9365110993385315
butterfly,layer2,32,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.912485659122467
butterfly,layer2,48,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9866160750389099
butterfly,layer2,48,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9849059581756592
butterfly,layer2,48,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9715937376022339
butterfly,layer2,48,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9615071415901184
butterfly,layer2,64,PRCAPosDef,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9916280508041382
butterfly,layer2,64,PRCASortAbs,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.988275408744812
butterfly,layer2,64,PCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9866077899932861
butterfly,layer2,64,GradPCA,"SelectNSamples(N=5, total=12812, [-1.01, 3.59])",select-5,0.9765996932983398
